,wine name,winery,wine year,wine rating,wine price,wine region,wine country,grape information,wine acidity,wine intensity,wine sweetness,wine tannin,wine description
977,Riesling Medium Sweet,Blüfeld,2018,3.7,8.99,Mosel,Germany,Riesling,3.9418279999999997,3.1066666,2.7284946,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
978,Les Tuffeaux Montlouis Sur Loire,François Chidaine,2017,4.1,31.0,Montlouis-sur-Loire,France,Chenin Blanc,3.9612502999999997,2.5558330000000002,2.2769444,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
979,Vouvray Moelleux,Philippe Foreau,2005,4.2,47.99,Vouvray,France,,,,,,
980,Sauternes (Premier Grand Cru Classé),Château de Rayne Vigneau,2014,4.2,132.99,Sauternes,France,Sauvignon Blanc,4.348711499999999,4.690018,4.8567557,,
981,Sauternes (Premier Grand Cru Classé),Clos Haut-Peyraguey,2014,4.1,19.99,Sauternes,France,Sauvignon Blanc,4.329452,4.7093635,4.944746,,
982,Barsac (Premier Grand Cru Classé),Château Climens,2012,4.2,74.99,Barsac,France,Sauvignon Blanc,4.3913283,4.699693,4.91001,,
983,Sauternes (Premier Grand Cru Classé),Clos Haut-Peyraguey,1995,4.4,46.42,Sauternes,France,Sauvignon Blanc,4.329452,4.7093635,4.944746,,
984,Sauternes,Château Laribotte,2015,4.2,24.99,Sauternes,France,Sauvignon Blanc,4.42644,4.8371463,4.9464517,,
985,Sauternes,Château d'Yquem,1993,4.5,299.86,Sauternes,France,Sauvignon Blanc,4.3780730000000005,4.692753,4.878145,,
986,Sauternes,Château d'Yquem,1998,4.7,299.95,Sauternes,France,Sauvignon Blanc,4.3780730000000005,4.692753,4.878145,,
987,Dindarello,Maculan,2017,4.1,16.93,Veneto,Italy,,,,,,
988,Sauternes (Premier Grand Cru Classé),Château La Tour Blanche,2016,4.3,55.0,Sauternes,France,Sauvignon Blanc,4.320389,4.7182319999999995,4.904211,,
989,Uroulat Jurançon,Charles Hours,2015,4.0,23.21,Jurançon,France,,,,,,
990,Côteaux du Layon,Moulin Touchais,1997,4.2,69.99,Côteaux du Layon,France,,,,,,
991,Sauternes (Lur Saluces),Château de Fargues,2009,4.5,187.95,Sauternes,France,Sauvignon Blanc,4.392823,4.779227,4.9527965,,
992,Barsac (Grand Cru Classé),Château Doisy-Daëne,2017,4.0,43.97,Barsac,France,Sauvignon Blanc,4.332616000000001,4.7315629999999995,4.8789725,,
993,Eiswein (Icewine),Schmitt Söhne,2016,4.1,21.09,Pfalz,Germany,,,,,,
994,Sauternes,Château d'Yquem,2011,4.7,499.99,Sauternes,France,Sauvignon Blanc,4.3780730000000005,4.692753,4.878145,,
995,Cuvée Tardive Fleurie,Clos de la Roilette,2019,4.0,17.1,Fleurie,France,Gamay,4.2049184,2.1784594,1.5103852,2.037383,"Beaujolais is the most southern wine growing region in Burgundy, though it is substantially different from rest of Burgundy, both in climate and in the wine it produces, it is often thought of as its own appellation.

Beaujolais produces light, dry red wines made from Gamay. Perhaps what the region is best known for is Beaujolais Nouveau, a fresh and fruity red wine made for immediate consumption.

Beaujolais is described as a refreshing red with low tannins and bright acidity. Juicy strawberry and raspberry fruit aromas are the hallmark of these wines. The more serious Beaujolais Crus sport mineral and earthy notes, as well as tart cranberry and violet overtones.

Some 35 million bottles of Beaujolais Nouveau are packed and shipped worldwide, within two months of harvest, hitting US shores around Thanksgiving! Roughly one-third of Beaujolais' production is dedicated to producing wines in the quaffable Nouveau style.

The remaining production is typically labeled as Beaujolais-Villages and there are 10 distinctive Crus, which are from distinct vineyard sites. Beaujolais Crus, unlike Nouveau wines, are darker in color, richer and fuller in body and can withstand some aging.

Nouveau is a classic wine at the Thanksgiving table—it loves roasted turkey and cranberry sauce, and it will also pair amiably with smoked salmon or trout, pork chops, quiche and charcuterie."
996,Vinsanto,Domaine Sigalas,2013,4.3,79.99,Santorini,Greece,,,,,,
997,Late Harvest Reserve Private Sauvignon Blanc,Concha y Toro,2007,3.9,79.99,Maule Valley,Chile,,,,,,
998,Sauternes (Premier Grand Cru Classé),Château Rieussec,2013,3.9,91.95,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
999,Sauternes (Premier Grand Cru Classé),Château Suduiraut,1986,4.3,98.0,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
1000,Côteaux du Layon Rochefort,Château Pierre-Bise,2018,4.2,26.63,Coteaux du Layon 'Rochefort-sur-Loire',France,Chenin Blanc,3.590877,2.6761405,2.8494737,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
1001,Sauternes (Premier Grand Cru Classé),Château Rieussec,2015,4.4,77.5,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
1002,Sauternes,Château d'Yquem,2004,4.7,349.99,Sauternes,France,Sauvignon Blanc,4.3780730000000005,4.692753,4.878145,,
1003,5 Puttonyos Aszú (Blue Label),Royal Tokaji,2013,4.4,51.91,Tokaj,Hungary,,,,,,
1004,Vendanges Tardives Riesling Alsace Grand Cru 'Sommerberg',Albert Boxler,2004,4.4,120.0,Alsace Grand Cru 'Sommerberg',France,Riesling,3.75,3.0,2.5,,"Seldom oaked, Alsatian Riesling are typically dry and crisp, with racy acidity and compelling aromas of pears, apples, lemons, flowers and spice.

The region also produces off-dry versions generally labeled as Vendange Tardive (VT or late harvest) and Sélection de Grains Nobles (SGN meaning that the wines have been affected by Noble Rot).

Alsace is a wine growing region in Northeast France that borders Germany. Because Alsace is proximal to Germany, cradled in the shadow of the Vosges Mountain range and just east of the Rhine River, it shares many common grape varieties.

Riesling is the darling of Alsace, and a favorite of wine lovers worldwide, for it is both versatile and budget friendly.

Alsatian Rieslings are terroir-expressive and said to have a fresh and vibrant profile, often with an appealing minerality shining through. This is due, in part to the dry, sunny climate and the soil types found in the region—a mix of granite, limestone, schist and sandstone are typical.

The true beauty of Alsatian Riesling, both the dry and off-dry version, is that they are extraordinarily food friendly. Try dry Rieslings with fish tacos, sushi, smoked fish, asparagus and, one of our favorites, goat cheese. Off-dry Rieslings have an affinity with Thai food, curries, shrimp cocktail and, another one of our favorites, apple pie."
1005,Castello della Sala Muffato della Sala,Antinori,2014,4.4,46.29,Umbria,Italy,,,,,,
1006,Sauternes (Premier Grand Cru Classé),Château Suduiraut,2016,4.2,87.0,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
1007,Riesling Spätlese Trocken,Anselmann,2015,3.6,20.49833333333333,Pfalz,Germany,Riesling,4.305714,3.1716328,1.8170066000000002,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
1008,Sauternes (Premier Grand Cru Classé),Château Rieussec,2007,4.3,87.98,Sauternes,France,Sauvignon Blanc,4.3623915,4.7800709999999995,4.8944735999999995,,
1009,Vin Santo Del Chianti Classico,Coltibuono,2008,4.3,39.57,Vin Santo del Chianti Classico,Italy,,,,,,
1010,Carmes de Rieussec Sauternes,Château Rieussec,2007,4.1,32.89,Sauternes,France,Sauvignon Blanc,4.337769000000001,4.843282,4.922308999999999,,
1011,Sauternes,Château Raymond-Lafon,2007,4.3,71.58,Sauternes,France,Sauvignon Blanc,4.369524500000001,4.699751,4.912559,,
1012,Sauternes (Lur Saluces),Château de Fargues,2007,4.5,139.0,Sauternes,France,Sauvignon Blanc,4.392823,4.779227,4.9527965,,
1013,Sauternes,Château d'Yquem,1989,4.8,375.0,Sauternes,France,Sauvignon Blanc,4.3780730000000005,4.692753,4.878145,,
1014,Côteaux du Layon,Moulin Touchais,1996,4.1,59.0,Côteaux du Layon,France,,,,,,
1015,Sauternes (Grand Cru Classé),Château de Malle,1990,4.4,69.0,Sauternes,France,Sauvignon Blanc,4.3338223,4.82775,4.9367779999999994,,
1016,Coteaux du Layon,Château de la Roulerie,2018,4.4,16.95,Côteaux du Layon,France,Chenin Blanc,3.3657894,2.8867836,3.396959,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
1017,Passito di Pantelleria,Cantine Pellegrino,2017,3.8,29.99,Passito di Pantelleria,Italy,,,,,,
1018,Rimage Banyuls,Domaine La Tour Vieille,2017,4.2,28.0,Banyuls,France,,,,,,
1019,Sauternes (Premier Grand Cru Classé),Château Guiraud,2017,4.2,75.0,Sauternes,France,Sauvignon Blanc,4.370208,4.7586260000000005,4.894749,,
1020,Vin Santo del Chianti Classico,Volpaia,2013,4.1,53.99,Vin Santo del Chianti Classico,Italy,,,,,,
1021,Petit Guiraud Sauternes,Château Guiraud,2014,4.1,36.99,Sauternes,France,Sauvignon Blanc,4.3912873,4.773666,4.928252,,
1022,Barsac (Premier Grand Cru Classé),Château Climens,2013,4.3,185.84,Barsac,France,Sauvignon Blanc,4.3913283,4.699693,4.91001,,
1023,Sauternes (Premier Grand Cru Classé),Château Suduiraut,1997,4.3,50.0,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
1024,Recioto della Valpolicella,Roccolo Grassi,2015,4.2,45.07,Recioto della Valpolicella,Italy,,,,,,
1028,Cuvée Tardive Fleurie,Clos de la Roilette,2016,3.8,25.99,Fleurie,France,Gamay,4.2049184,2.1784594,1.5103852,2.037383,"Beaujolais is the most southern wine growing region in Burgundy, though it is substantially different from rest of Burgundy, both in climate and in the wine it produces, it is often thought of as its own appellation.

Beaujolais produces light, dry red wines made from Gamay. Perhaps what the region is best known for is Beaujolais Nouveau, a fresh and fruity red wine made for immediate consumption.

Beaujolais is described as a refreshing red with low tannins and bright acidity. Juicy strawberry and raspberry fruit aromas are the hallmark of these wines. The more serious Beaujolais Crus sport mineral and earthy notes, as well as tart cranberry and violet overtones.

Some 35 million bottles of Beaujolais Nouveau are packed and shipped worldwide, within two months of harvest, hitting US shores around Thanksgiving! Roughly one-third of Beaujolais' production is dedicated to producing wines in the quaffable Nouveau style.

The remaining production is typically labeled as Beaujolais-Villages and there are 10 distinctive Crus, which are from distinct vineyard sites. Beaujolais Crus, unlike Nouveau wines, are darker in color, richer and fuller in body and can withstand some aging.

Nouveau is a classic wine at the Thanksgiving table—it loves roasted turkey and cranberry sauce, and it will also pair amiably with smoked salmon or trout, pork chops, quiche and charcuterie."
